deal_id,acquirer_name,target_name,topic_id,weight_sum,normalized_weight,primary_passage_count,zero_state
3848871020,Stem Inc,AlsoEnergy Inc,topic_2,4.688454645,0.3348896175,2,
3848871020,Stem Inc,AlsoEnergy Inc,topic_3,3.17696309,0.226925935,4,
3850686020,Skillsoft Corp,Ryzac Inc,topic_1,38.96829774,0.2214107826,36,
3850686020,Skillsoft Corp,Ryzac Inc,topic_2,75.0391289,0.4263586869,80,
3850686020,Skillsoft Corp,Ryzac Inc,topic_3,61.99257336,0.3522305304,60,
3853682040,Opendoor Technologies Inc,Commeasure Pte Ltd,topic_1,5.513572386,0.262551066,6,
3853682040,Opendoor Technologies Inc,Commeasure Pte Ltd,topic_2,5.968573747,0.2842177975,4,
3853682040,Opendoor Technologies Inc,Commeasure Pte Ltd,topic_3,9.517853866,0.4532311365,11,
3855473040,FiscalNote Holdings Inc,Aicel Technologies Inc,topic_1,275.7457621,0.2977816005,282,
3855473040,FiscalNote Holdings Inc,Aicel Technologies Inc,topic_2,323.8230774,0.3497009475,298,
3855473040,FiscalNote Holdings Inc,Aicel Technologies Inc,topic_3,326.4311605,0.352517452,346,
3858147020,Stryker Corp,Vocera Communications Inc,topic_1,17.04939827,0.1894377586,15,
3858147020,Stryker Corp,Vocera Communications Inc,topic_2,48.36782162,0.5374202403,52,
3858147020,Stryker Corp,Vocera Communications Inc,topic_3,24.58278011,0.2731420012,23,
3858410020,Digerati Technologies Inc,SkyNet Telecom LLC,topic_1,11.84959872,0.1768596824,7,
3858410020,Digerati Technologies Inc,SkyNet Telecom LLC,topic_2,51.8031798,0.7731817881,60,
3858410020,Digerati Technologies Inc,SkyNet Telecom LLC,topic_3,3.347221477,0.04995852951,0,
3859429020,Take-Two Interactive Software,Zynga Inc,topic_1,128.2615766,0.3128331136,139,
3859429020,Take-Two Interactive Software,Zynga Inc,topic_2,123.9204997,0.3022451211,113,
3859429020,Take-Two Interactive Software,Zynga Inc,topic_3,157.8179238,0.3849217653,158,
3871833020,Digerati Technologies Inc,NextLevel Internet Inc,topic_1,10.51926408,0.3896023731,10,
3871833020,Digerati Technologies Inc,NextLevel Internet Inc,topic_2,13.23349829,0.4901295662,14,
3871833020,Digerati Technologies Inc,NextLevel Internet Inc,topic_3,3.247237639,0.1202680607,3,
3887864040,JPMorgan Chase & Co,Global Shares PLC,topic_1,8.510331734,0.7736665213,11,
3887864040,JPMorgan Chase & Co,Global Shares PLC,topic_2,1.91267464,0.1738795127,0,
3887864040,JPMorgan Chase & Co,Global Shares PLC,topic_3,0.5769936257,0.05245396598,0,
3891655020,SentinelOne Inc,Attivo Networks Inc,topic_1,5.613653269,0.5613653269,5,
3891655020,SentinelOne Inc,Attivo Networks Inc,topic_2,0.6554929857,0.06554929857,0,
3891655020,SentinelOne Inc,Attivo Networks Inc,topic_3,3.730853746,0.3730853746,5,
3892232040,Mitek Systems Inc,HooYu Ltd,topic_1,5.503418057,0.1487410286,1,
3892232040,Mitek Systems Inc,HooYu Ltd,topic_2,27.64626059,0.7471962322,33,
3892232040,Mitek Systems Inc,HooYu Ltd,topic_3,3.850321352,0.1040627393,3,
3895329020,Boyd Gaming Corp,Pala Interactive LLC,topic_1,5.888696317,0.1962898772,4,
3895329020,Boyd Gaming Corp,Pala Interactive LLC,topic_2,19.67110484,0.6557034947,22,
3895329020,Boyd Gaming Corp,Pala Interactive LLC,topic_3,4.440198841,0.148006628,4,
3896666020,SmartRent Inc,SightPlan Inc,topic_1,55.58512583,0.5293821508,62,
3896666020,SmartRent Inc,SightPlan Inc,topic_2,22.66855664,0.2158910156,13,
3896666020,SmartRent Inc,SightPlan Inc,topic_3,26.74631753,0.2547268336,30,
3898245040,Workiva Inc,Parseport ApS,topic_1,2.898424989,0.2634931808,3,
3898245040,Workiva Inc,Parseport ApS,topic_2,7.045422983,0.6404929985,8,
3898245040,Workiva Inc,Parseport ApS,topic_3,1.056152028,0.09601382071,0,
3898599020,Advanced Micro Devices Inc,Pensando Systems Inc,topic_1,2.334143172,0.1014844857,2,
3898599020,Advanced Micro Devices Inc,Pensando Systems Inc,topic_2,17.82879125,0.7751648371,19,
3898599020,Advanced Micro Devices Inc,Pensando Systems Inc,topic_3,2.837065575,0.1233506772,2,
3899069020,Boston Omaha Corp,Undisclosed Internet Svc Pvdr,topic_1,5.816610411,0.1661888689,3,
3899069020,Boston Omaha Corp,Undisclosed Internet Svc Pvdr,topic_2,26.44014523,0.7554327208,30,
3899069020,Boston Omaha Corp,Undisclosed Internet Svc Pvdr,topic_3,2.74324436,0.07837841028,2,
3902649040,Zedge Holdings Inc,GuruShots Ltd,topic_1,9.471595557,0.1503427866,4,
3902649040,Zedge Holdings Inc,GuruShots Ltd,topic_2,41.97822584,0.666321045,48,
3902649040,Zedge Holdings Inc,GuruShots Ltd,topic_3,11.55017861,0.1833361683,11,
3903514020,Intellinetics Inc,YellowFolder LLC,topic_1,5.779886532,0.1313610575,4,
3903514020,Intellinetics Inc,YellowFolder LLC,topic_2,37.10176554,0.843221944,40,
3903514020,Intellinetics Inc,YellowFolder LLC,topic_3,1.118347933,0.02541699848,0,
3915952020,Advanced Drainage Systems Inc,Cultec Inc,topic_1,4.497239705,0.2141542717,3,
3915952020,Advanced Drainage Systems Inc,Cultec Inc,topic_2,13.18141835,0.627686588,16,
3915952020,Advanced Drainage Systems Inc,Cultec Inc,topic_3,3.321341946,0.1581591403,2,
3919146020,Hagerty Inc,Speed Digital LLC,topic_1,43.90314674,0.5354042285,53,
3919146020,Hagerty Inc,Speed Digital LLC,topic_2,23.93554346,0.2918968715,17,
3919146020,Hagerty Inc,Speed Digital LLC,topic_3,14.1613098,0.1726989,12,
3931132020,ICF International Inc,SemanticBits LLC,topic_1,13.14496327,0.1603044301,6,
3931132020,ICF International Inc,SemanticBits LLC,topic_2,62.73609122,0.7650742831,74,
3931132020,ICF International Inc,SemanticBits LLC,topic_3,6.118945512,0.07462128673,2,
3937405020,Shutterstock Inc,Splash News,topic_1,12.44425998,0.1595417946,7,
3937405020,Shutterstock Inc,Splash News,topic_2,35.21865902,0.4515212695,39,
3937405020,Shutterstock Inc,Splash News,topic_3,30.337081,0.3889369359,32,
3941653020,Quantum Computing Inc,QPhoton Inc,topic_1,26.4858936,0.3191071518,25,
3941653020,Quantum Computing Inc,QPhoton Inc,topic_2,44.08408217,0.5311335202,50,
3941653020,Quantum Computing Inc,QPhoton Inc,topic_3,12.43002422,0.149759328,8,
3947420020,Titan Machinery Inc,Heartland AG Systems Inc,topic_1,9.666110393,0.1255339012,1,
3947420020,Titan Machinery Inc,Heartland AG Systems Inc,topic_2,57.93944093,0.7524602718,73,
3947420020,Titan Machinery Inc,Heartland AG Systems Inc,topic_3,9.394448681,0.122005827,3,
3948517040,Unity Software Inc,Ironsource Ltd,topic_1,88.43072774,0.2825262867,96,
3948517040,Unity Software Inc,Ironsource Ltd,topic_2,102.5502564,0.3276366018,105,
3948517040,Unity Software Inc,Ironsource Ltd,topic_3,122.0190159,0.3898371115,112,
3953332040,Intercontinental Exchange Inc,Engaged Trckng (Et) Index Ltd,topic_1,49.80355268,0.2829747311,59,
3953332040,Intercontinental Exchange Inc,Engaged Trckng (Et) Index Ltd,topic_2,48.86845823,0.2776616945,39,
3953332040,Intercontinental Exchange Inc,Engaged Trckng (Et) Index Ltd,topic_3,77.32798909,0.4393635744,78,
3958349020,Roper Technologies Inc,TIP Technologies Inc,topic_1,7.04355814,0.1853567931,2,
3958349020,Roper Technologies Inc,TIP Technologies Inc,topic_2,26.50733678,0.6975614943,33,
3958349020,Roper Technologies Inc,TIP Technologies Inc,topic_3,4.449105076,0.1170817125,3,
3964089020,ABM Industries Inc,RavenVolt Inc,topic_1,9.658852616,0.1222639572,6,
3964089020,ABM Industries Inc,RavenVolt Inc,topic_2,49.55780125,0.6273139399,54,
3964089020,ABM Industries Inc,RavenVolt Inc,topic_3,19.78334614,0.250422103,19,
3969906020,Ginkgo Bioworks Holdings Inc,Baktus Inc-Epidemiological,topic_1,136.5941665,0.3104412875,146,
3969906020,Ginkgo Bioworks Holdings Inc,Baktus Inc-Epidemiological,topic_2,109.8594118,0.2496804813,84,
3969906020,Ginkgo Bioworks Holdings Inc,Baktus Inc-Epidemiological,topic_3,193.5464218,0.4398782313,210,
3969983020,AstroNova Inc,Astro Machine Corp,topic_1,5.292122902,0.1102525605,3,
3969983020,AstroNova Inc,Astro Machine Corp,topic_2,39.72969829,0.8277020478,44,
3969983020,AstroNova Inc,Astro Machine Corp,topic_3,2.978178805,0.06204539177,1,
3972098020,Wesco International Inc,Rahi Systems Inc,topic_1,3.337883892,0.09817305565,1,
3972098020,Wesco International Inc,Rahi Systems Inc,topic_2,27.86770013,0.8196382392,31,
3972098020,Wesco International Inc,Rahi Systems Inc,topic_3,2.794415975,0.08218870516,2,
3973484020,Glimpse Group Inc,Brightline Interactive LLC,topic_1,27.49006034,0.4659332261,31,
3973484020,Glimpse Group Inc,Brightline Interactive LLC,topic_2,24.04160452,0.4074848224,24,
3973484020,Glimpse Group Inc,Brightline Interactive LLC,topic_3,7.46833514,0.1265819515,4,
3974497020,Lantronix Inc,Uplogix Inc,topic_1,6.083266394,0.144839676,1,
3974497020,Lantronix Inc,Uplogix Inc,topic_2,29.82186347,0.7100443684,39,
3974497020,Lantronix Inc,Uplogix Inc,topic_3,6.094870132,0.1451159555,2,
3976265040,DigitalOcean Holdings Inc,Cloudways Ltd,topic_1,10.02067645,0.1268440057,3,
3976265040,DigitalOcean Holdings Inc,Cloudways Ltd,topic_2,56.26503171,0.7122155912,67,
3976265040,DigitalOcean Holdings Inc,Cloudways Ltd,topic_3,12.71429185,0.1609404031,9,
3988539020,PLAYSTUDIOS Inc,Brainium Studios LLC,topic_1,6.421171095,0.1310443081,2,
3988539020,PLAYSTUDIOS Inc,Brainium Studios LLC,topic_2,37.98061889,0.7751146712,46,
3988539020,PLAYSTUDIOS Inc,Brainium Studios LLC,topic_3,4.598210018,0.09384102077,1,
4005412040,NextNav Inc,Nestwave SAS,topic_1,7.090367382,0.5454128755,9,
4005412040,NextNav Inc,Nestwave SAS,topic_2,2.040227957,0.156940612,0,
4005412040,NextNav Inc,Nestwave SAS,topic_3,3.869404662,0.2976465124,4,
