deal_id,acquirer_name,target_name,topic_id,weight_sum,normalized_weight,primary_passage_count,zero_state
3618415020,Intercontinental Exchange Inc,Ellie Mae Inc,topic_1,24.29447909,0.3374233206,21,
3618415020,Intercontinental Exchange Inc,Ellie Mae Inc,topic_2,40.38412456,0.5608906189,46,
3618415020,Intercontinental Exchange Inc,Ellie Mae Inc,topic_3,7.32139635,0.1016860604,5,
3620234020,Cerberus Cyber Sentinel Corp,Technologyville Inc,topic_1,2.516293245,0.1935610189,2,
3620234020,Cerberus Cyber Sentinel Corp,Technologyville Inc,topic_2,9.360013005,0.7200010004,11,
3620234020,Cerberus Cyber Sentinel Corp,Technologyville Inc,topic_3,1.12369375,0.08643798076,0,
3622082020,Omnicell Inc,Pharm Strategies Grp-Business,topic_1,32.21720654,0.3221720654,26,
3622082020,Omnicell Inc,Pharm Strategies Grp-Business,topic_2,60.30914864,0.6030914864,71,
3622082020,Omnicell Inc,Pharm Strategies Grp-Business,topic_3,7.473644826,0.07473644826,3,
3623613020,KBR Inc,Centauri LLC,topic_1,12.67621177,0.2640877453,11,
3623613020,KBR Inc,Centauri LLC,topic_2,26.77439847,0.5577999681,28,
3623613020,KBR Inc,Centauri LLC,topic_3,8.549389758,0.1781122866,9,
3627288020,Fastly Inc,Signal Sciences Corp,topic_1,24.28103731,0.3035129664,19,
3627288020,Fastly Inc,Signal Sciences Corp,topic_2,28.03529348,0.3504411685,29,
3627288020,Fastly Inc,Signal Sciences Corp,topic_3,27.68366921,0.3460458651,32,
3632181020,Progress Software Corp,Chef Software Inc,topic_1,20.35692312,0.245264134,14,
3632181020,Progress Software Corp,Chef Software Inc,topic_2,33.49261214,0.4035254475,39,
3632181020,Progress Software Corp,Chef Software Inc,topic_3,29.15046474,0.3512104185,30,
3638083020,PagerDuty Inc,Rundeck Inc,topic_1,20.45616724,0.2656645096,14,
3638083020,PagerDuty Inc,Rundeck Inc,topic_2,31.98532099,0.4153937791,35,
3638083020,PagerDuty Inc,Rundeck Inc,topic_3,24.55851177,0.3189417113,28,
3644431020,Mastech Digital Inc,AmberLeaf Partners Inc,topic_1,19.03594331,0.2799403428,17,
3644431020,Mastech Digital Inc,AmberLeaf Partners Inc,topic_2,40.632437,0.5975358382,43,
3644431020,Mastech Digital Inc,AmberLeaf Partners Inc,topic_3,8.331619693,0.122523819,8,
3646001020,Advanced Micro Devices Inc,Xilinx Inc,topic_1,208.6059191,0.5112890174,211,
3646001020,Advanced Micro Devices Inc,Xilinx Inc,topic_2,65.42887601,0.1603648922,67,
3646001020,Advanced Micro Devices Inc,Xilinx Inc,topic_3,133.9652049,0.3283460904,130,
3647181020,DLH Holdings Corp,Irving Burton Associates LLC,topic_1,18.21382695,0.2985873271,18,
3647181020,DLH Holdings Corp,Irving Burton Associates LLC,topic_2,37.7791299,0.6193299984,43,
3647181020,DLH Holdings Corp,Irving Burton Associates LLC,topic_3,5.00704315,0.08208267459,0,
3659026020,ACCO Brands Corp,PowerA,topic_1,12.67008005,0.3248738475,12,
3659026020,ACCO Brands Corp,PowerA,topic_2,22.38363712,0.5739394134,24,
3659026020,ACCO Brands Corp,PowerA,topic_3,3.946282824,0.1011867391,3,
3662022040,Nasdaq Inc,Verafin Inc,topic_1,10.02296166,0.3233213438,6,
3662022040,Nasdaq Inc,Verafin Inc,topic_2,15.83705444,0.5108727239,18,
3662022040,Nasdaq Inc,Verafin Inc,topic_3,5.1399839,0.1658059323,7,
3663654020,Bally's Corp,Bet.Works Corp,topic_1,58.53316633,0.398184805,50,
3663654020,Bally's Corp,Bet.Works Corp,topic_2,48.40338971,0.3292747599,51,
3663654020,Bally's Corp,Bet.Works Corp,topic_3,40.06344396,0.2725404351,46,
3665937040,S&P Global Inc,IHS Markit Ltd,topic_1,101.2453766,0.3894052945,110,
3665937040,S&P Global Inc,IHS Markit Ltd,topic_2,80.2080534,0.3084925131,79,
3665937040,S&P Global Inc,IHS Markit Ltd,topic_3,78.54657003,0.3021021924,71,
3672058040,ViaSat Inc,Euro Broadband Infrastructure,topic_1,68.44577842,0.3168786038,64,
3672058040,ViaSat Inc,Euro Broadband Infrastructure,topic_2,47.44599909,0.2196574032,50,
3672058040,ViaSat Inc,Euro Broadband Infrastructure,topic_3,100.1082225,0.463463993,102,
3675428020,HealthStream Inc,myClinicalExchange LLC,topic_1,16.79357374,0.3905482265,15,
3675428020,HealthStream Inc,myClinicalExchange LLC,topic_2,22.62761339,0.5262235673,27,
3675428020,HealthStream Inc,myClinicalExchange LLC,topic_3,3.578812866,0.08322820619,1,
3680472020,CarGurus Inc,CarOffer LLC,topic_1,22.45981413,0.345535602,20,
3680472020,CarGurus Inc,CarOffer LLC,topic_2,31.95988397,0.4916905226,33,
3680472020,CarGurus Inc,CarOffer LLC,topic_3,10.5803019,0.1627738754,12,
3680836040,Quantum Corp,Sq Box Sys Ltd,topic_1,26.95139054,0.4728314129,26,
3680836040,Quantum Corp,Sq Box Sys Ltd,topic_2,24.28802141,0.4261056388,29,
3680836040,Quantum Corp,Sq Box Sys Ltd,topic_3,5.760588048,0.1010629482,2,
3681332020,CleanSpark Inc,ATL Data Centers LLC,topic_1,6.505494955,0.3252747477,3,
3681332020,CleanSpark Inc,ATL Data Centers LLC,topic_2,12.24968146,0.6124840732,17,
3681332020,CleanSpark Inc,ATL Data Centers LLC,topic_3,1.244823582,0.06224117912,0,
3682911020,Teledyne Technologies Inc,FLIR Systems Inc,topic_1,101.9627494,0.3540373245,107,
3682911020,Teledyne Technologies Inc,FLIR Systems Inc,topic_2,83.10023492,0.2885424824,83,
3682911020,Teledyne Technologies Inc,FLIR Systems Inc,topic_3,102.9370156,0.3574201932,98,
3684325040,Thryv Holdings Inc,Sensis Pty Ltd,topic_1,18.95991523,0.2562150706,14,
3684325040,Thryv Holdings Inc,Sensis Pty Ltd,topic_2,48.86835855,0.6603832237,56,
3684325040,Thryv Holdings Inc,Sensis Pty Ltd,topic_3,6.17172622,0.08340170568,4,
3689728040,Verra Mobility Corp,Redflex Holdings Ltd,topic_1,20.89912334,0.3426085793,18,
3689728040,Verra Mobility Corp,Redflex Holdings Ltd,topic_2,29.86208529,0.4895423818,35,
3689728040,Verra Mobility Corp,Redflex Holdings Ltd,topic_3,10.23879137,0.1678490389,8,
3695772020,Electronic Arts Inc,Glu Mobile Inc,topic_1,13.19202787,0.2198671312,10,
3695772020,Electronic Arts Inc,Glu Mobile Inc,topic_2,24.85163401,0.4141939002,29,
3695772020,Electronic Arts Inc,Glu Mobile Inc,topic_3,21.95633812,0.3659389686,21,
3696589020,Tyler Technologies Inc,NIC Inc,topic_1,15.79315336,0.2429715902,11,
3696589020,Tyler Technologies Inc,NIC Inc,topic_2,32.19822131,0.495357251,38,
3696589020,Tyler Technologies Inc,NIC Inc,topic_3,17.00862532,0.2616711588,16,
3696776020,BGSF Inc,Momentum Solutionz LLC,topic_1,12.72436858,0.3439018536,13,
3696776020,BGSF Inc,Momentum Solutionz LLC,topic_2,22.72238256,0.6141184477,24,
3696776020,BGSF Inc,Momentum Solutionz LLC,topic_3,1.553248853,0.04197969873,0,
3697310020,Data Storage Corp,Flagship Solutions LLC,topic_1,12.92242963,0.3800714597,16,
3697310020,Data Storage Corp,Flagship Solutions LLC,topic_2,19.17961431,0.5641063034,18,
3697310020,Data Storage Corp,Flagship Solutions LLC,topic_3,1.897956056,0.05582223694,0,
3698631040,Tenable Holdings Inc,Alsid Sas,topic_1,24.51857006,0.3772087701,24,
3698631040,Tenable Holdings Inc,Alsid Sas,topic_2,33.49822137,0.5153572518,37,
3698631040,Tenable Holdings Inc,Alsid Sas,topic_3,6.983208573,0.107433978,4,
3700303020,Skyworks Solutions Inc,Silicon Labs-Analog Chip Unit,topic_1,21.31218391,0.3134144692,15,
3700303020,Skyworks Solutions Inc,Silicon Labs-Analog Chip Unit,topic_2,37.59973156,0.5529372288,47,
3700303020,Skyworks Solutions Inc,Silicon Labs-Analog Chip Unit,topic_3,9.088084538,0.133648302,6,
3703504040,Bentley Systems Inc,E7 Pty Ltd,topic_1,4.15875427,0.2079377135,2,
3703504040,Bentley Systems Inc,E7 Pty Ltd,topic_2,10.79846143,0.5399230717,13,
3703504040,Bentley Systems Inc,E7 Pty Ltd,topic_3,5.042784296,0.2521392148,5,
3703763020,Advent Technologies Holdings,Ultracell LLC,topic_1,178.2888949,0.5788600483,215,
3703763020,Advent Technologies Holdings,Ultracell LLC,topic_2,67.60702789,0.2195033373,41,
3703763020,Advent Technologies Holdings,Ultracell LLC,topic_3,62.10407725,0.2016366144,52,
3705005020,Okta Inc,Auth0 Inc,topic_1,18.88907203,0.2485404215,15,
3705005020,Okta Inc,Auth0 Inc,topic_2,26.16267111,0.3442456724,27,
3705005020,Okta Inc,Auth0 Inc,topic_3,30.94825686,0.4072139061,34,
3708187040,Smith Micro Software Inc,Avast Plc-Family Safety,topic_1,16.05061851,0.3275636431,13,
3708187040,Smith Micro Software Inc,Avast Plc-Family Safety,topic_2,29.34758826,0.5989303726,34,
3708187040,Smith Micro Software Inc,Avast Plc-Family Safety,topic_3,3.601793231,0.0735059843,2,
3710620020,HealthEquity Inc,Fort Effect Corp,topic_1,12.17803373,0.3204745719,10,
3710620020,HealthEquity Inc,Fort Effect Corp,topic_2,19.46685138,0.5122855626,23,
3710620020,HealthEquity Inc,Fort Effect Corp,topic_3,6.355114891,0.1672398655,5,
3715094020,Dell Technologies Inc,Mesh7 Inc,topic_1,26.13885764,0.4506699593,25,
3715094020,Dell Technologies Inc,Mesh7 Inc,topic_2,23.11434113,0.3985231229,26,
3715094020,Dell Technologies Inc,Mesh7 Inc,topic_3,8.746801235,0.1508069178,7,
3715589040,Digital Turbine Inc,Fyber NV,topic_1,22.19559667,0.3264058334,20,
3715589040,Digital Turbine Inc,Fyber NV,topic_2,36.71652761,0.5399489354,40,
3715589040,Digital Turbine Inc,Fyber NV,topic_3,9.087875724,0.1336452312,8,
3719135040,Broadridge Finl Solutions Inc,Itiviti Group Holding AB,topic_1,7.70406376,0.5926202892,7,
3719135040,Broadridge Finl Solutions Inc,Itiviti Group Holding AB,topic_2,3.829671931,0.2945901485,5,
3719135040,Broadridge Finl Solutions Inc,Itiviti Group Holding AB,topic_3,1.466264309,0.1127895622,1,
3723726020,PAR Technology Corp,Punchh Inc,topic_1,22.98521048,0.2909520314,22,
3723726020,PAR Technology Corp,Punchh Inc,topic_2,39.29377742,0.4973895875,44,
3723726020,PAR Technology Corp,Punchh Inc,topic_3,16.7210121,0.211658381,13,
3723773020,KKR & Co Inc,Therapy Brands Holdings LLC,topic_1,4.126714661,0.2427479213,2,
3723773020,KKR & Co Inc,Therapy Brands Holdings LLC,topic_2,3.976883424,0.233934319,3,
3723773020,KKR & Co Inc,Therapy Brands Holdings LLC,topic_3,8.896401915,0.5233177597,12,
3733771020,Fathom Holdings Inc,LiveBy Inc,topic_1,23.00413276,0.3067217701,23,
3733771020,Fathom Holdings Inc,LiveBy Inc,topic_2,40.96723024,0.5462297365,42,
3733771020,Fathom Holdings Inc,LiveBy Inc,topic_3,11.028637,0.1470484934,10,
3738528040,MKS Instruments Inc,Photon Control Inc,topic_1,21.20178885,0.207860675,16,
3738528040,MKS Instruments Inc,Photon Control Inc,topic_2,54.9715883,0.5389371402,59,
3738528040,MKS Instruments Inc,Photon Control Inc,topic_3,25.82662285,0.2532021848,27,
3738724020,Lantronix Inc,Transition Networks Inc,topic_1,10.21498314,0.2688153459,6,
3738724020,Lantronix Inc,Transition Networks Inc,topic_2,24.05262104,0.6329637117,30,
3738724020,Lantronix Inc,Transition Networks Inc,topic_3,3.732395811,0.0982209424,2,
3741094020,Clarivate PLC,ProQuest LLC,topic_1,46.08575526,0.4151869843,42,
3741094020,Clarivate PLC,ProQuest LLC,topic_2,45.38257276,0.4088520068,58,
3741094020,Clarivate PLC,ProQuest LLC,topic_3,19.53167198,0.1759610089,11,
3741286020,3D Systems Corp,Allevi Inc,topic_1,12.72447485,0.3181118712,9,
3741286020,3D Systems Corp,Allevi Inc,topic_2,25.2800896,0.6320022399,31,
3741286020,3D Systems Corp,Allevi Inc,topic_3,1.995435554,0.04988588885,0,
3745024020,Repay Holdings Corp,Electn Payment Pvdrs Inc,topic_1,17.39683246,0.3550373972,18,
3745024020,Repay Holdings Corp,Electn Payment Pvdrs Inc,topic_2,27.16709539,0.5544305181,29,
3745024020,Repay Holdings Corp,Electn Payment Pvdrs Inc,topic_3,4.43607215,0.09053208468,2,
3746026020,EQT AB,Symphony Performance Health,topic_1,12.63416491,0.2178304296,8,
3746026020,EQT AB,Symphony Performance Health,topic_2,40.89666611,0.705114933,47,
3746026020,EQT AB,Symphony Performance Health,topic_3,4.469168975,0.07705463749,3,
3748788020,Mitek Systems Inc,ID R&D Inc,topic_1,11.9415682,0.3731740062,9,
3748788020,Mitek Systems Inc,ID R&D Inc,topic_2,14.03583684,0.4386199011,19,
3748788020,Mitek Systems Inc,ID R&D Inc,topic_3,6.022594964,0.1882060926,4,
3762860040,Advent Technologies Holdings,Fischer Eco Solutions GmbH,topic_1,54.68222582,0.6075802869,73,
3762860040,Advent Technologies Holdings,Fischer Eco Solutions GmbH,topic_2,24.51396992,0.2723774435,14,
3762860040,Advent Technologies Holdings,Fischer Eco Solutions GmbH,topic_3,10.80380426,0.1200422696,3,
3764848040,System1 LLC,Protected.Net Grp Ltd,topic_1,201.3597652,0.4092678154,195,
3764848040,System1 LLC,Protected.Net Grp Ltd,topic_2,142.2095813,0.2890438644,134,
3764848040,System1 LLC,Protected.Net Grp Ltd,topic_3,148.4306536,0.3016883203,163,
3770121020,Moody's Corp,Risk Management Solutions Inc,topic_1,18.09462481,0.2104026141,11,
3770121020,Moody's Corp,Risk Management Solutions Inc,topic_2,49.7728805,0.5787544244,57,
3770121020,Moody's Corp,Risk Management Solutions Inc,topic_3,18.13249469,0.2108429615,18,
3770172020,Cirrus Logic Inc,Lion Semiconductor Inc,topic_1,21.59990082,0.2699987602,15,
3770172020,Cirrus Logic Inc,Lion Semiconductor Inc,topic_2,46.76579953,0.5845724942,55,
3770172020,Cirrus Logic Inc,Lion Semiconductor Inc,topic_3,11.63429965,0.1454287456,10,
3771128020,ZoomInfo Technologies Inc,AffectLayer Inc,topic_1,10.61832383,0.5309161916,11,
3771128020,ZoomInfo Technologies Inc,AffectLayer Inc,topic_2,1.814372122,0.0907186061,0,
3771128020,ZoomInfo Technologies Inc,AffectLayer Inc,topic_3,7.567304046,0.3783652023,9,
3772512020,EVgo Inc,Recargo Inc,topic_1,101.12798,0.4660275576,111,
3772512020,EVgo Inc,Recargo Inc,topic_2,60.9392989,0.2808262622,57,
3772512020,EVgo Inc,Recargo Inc,topic_3,54.9327211,0.2531461802,49,
3774506020,Vontier Corp,DRB Systems LLC,topic_1,2.408297582,0.1146808372,4,
3774506020,Vontier Corp,DRB Systems LLC,topic_2,15.84044344,0.7543068303,15,
3774506020,Vontier Corp,DRB Systems LLC,topic_3,2.751258981,0.1310123324,2,
3774828020,Bill.com Holdings Inc,Invoice2go Inc,topic_1,12.43214324,0.4781593555,12,
3774828020,Bill.com Holdings Inc,Invoice2go Inc,topic_2,3.207928192,0.1233818535,1,
3774828020,Bill.com Holdings Inc,Invoice2go Inc,topic_3,10.35992856,0.3984587909,13,
3779981020,Marvell Technology Inc,Innovium Inc,topic_1,30.62720575,0.271037219,26,
3779981020,Marvell Technology Inc,Innovium Inc,topic_2,19.79428147,0.1751706325,21,
3779981020,Marvell Technology Inc,Innovium Inc,topic_3,62.57851278,0.5537921485,66,
3781204040,Penn National Gaming Inc,Score Media & Gaming Inc,topic_1,17.03326731,0.3624099427,13,
3781204040,Penn National Gaming Inc,Score Media & Gaming Inc,topic_2,19.88551632,0.423096092,26,
3781204040,Penn National Gaming Inc,Score Media & Gaming Inc,topic_3,10.08121637,0.2144939653,8,
3782679020,Certara Inc,Pinnacle 21 LLC,topic_1,13.41648514,0.3354121286,11,
3782679020,Certara Inc,Pinnacle 21 LLC,topic_2,20.6246641,0.5156166025,24,
3782679020,Certara Inc,Pinnacle 21 LLC,topic_3,5.958850756,0.1489712689,5,
3783818020,Intuit Inc,The Rocket Science Group LLC,topic_1,18.84417062,0.2243353645,11,
3783818020,Intuit Inc,The Rocket Science Group LLC,topic_2,50.12950877,0.5967798663,58,
3783818020,Intuit Inc,The Rocket Science Group LLC,topic_3,15.02632062,0.1788847693,15,
3791317020,ON Semiconductor Corp,GTAT Corp,topic_1,14.73528499,0.2631300891,12,
3791317020,ON Semiconductor Corp,GTAT Corp,topic_2,31.78572704,0.5676022686,37,
3791317020,ON Semiconductor Corp,GTAT Corp,topic_3,9.478987969,0.1692676423,7,
3791426020,Rekor System Inc,Waycare Technologies Ltd,topic_1,50.75160474,0.3874168301,49,
3791426020,Rekor System Inc,Waycare Technologies Ltd,topic_2,59.56587553,0.4547013399,66,
3791426020,Rekor System Inc,Waycare Technologies Ltd,topic_3,20.68251973,0.15788183,16,
3791886040,ADTRAN Inc,ADVA Optical Networking SE,topic_1,243.7762645,0.4565098586,248,
3791886040,ADTRAN Inc,ADVA Optical Networking SE,topic_2,114.0821415,0.2136369691,94,
3791886040,ADTRAN Inc,ADVA Optical Networking SE,topic_3,176.141594,0.3298531724,192,
3797706020,TransUnion,NeuStar Inc,topic_1,23.1140029,0.4445000557,23,
3797706020,TransUnion,NeuStar Inc,topic_2,25.08697836,0.4824418914,29,
3797706020,TransUnion,NeuStar Inc,topic_3,3.799018746,0.07305805281,0,
3798372020,3D Systems Corp,Oqton Inc,topic_1,31.10561347,0.3793367497,30,
3798372020,3D Systems Corp,Oqton Inc,topic_2,41.74912485,0.5091356689,46,
3798372020,3D Systems Corp,Oqton Inc,topic_3,9.145261674,0.1115275814,6,
3799280020,Tenable Holdings Inc,Accurics Inc,topic_1,24.10427088,0.2975835912,19,
3799280020,Tenable Holdings Inc,Accurics Inc,topic_2,40.44542362,0.4993262175,47,
3799280020,Tenable Holdings Inc,Accurics Inc,topic_3,16.45030549,0.2030901913,15,
3799747020,Goldman Sachs Group Inc,Greensky Inc,topic_1,41.10214431,0.3841321898,39,
3799747020,Goldman Sachs Group Inc,Greensky Inc,topic_2,24.80371254,0.2318103976,28,
3799747020,Goldman Sachs Group Inc,Greensky Inc,topic_3,41.09414315,0.3840574126,40,
3801639020,Opendoor Technologies Inc,Pro.com Home Services LLC,topic_1,71.30116126,0.4484349765,72,
3801639020,Opendoor Technologies Inc,Pro.com Home Services LLC,topic_2,24.51692338,0.1541944867,10,
3801639020,Opendoor Technologies Inc,Pro.com Home Services LLC,topic_3,63.18191536,0.3973705368,77,
3810070020,Ouster Inc,Sense Photonics Inc,topic_1,28.73274372,0.3056674864,23,
3810070020,Ouster Inc,Sense Photonics Inc,topic_2,34.19410337,0.3637670571,39,
3810070020,Ouster Inc,Sense Photonics Inc,topic_3,31.0731529,0.3305654564,32,
3812049020,Emerson Electric Co,Aspen Technology Inc,topic_1,30.21065016,0.2496747947,24,
3812049020,Emerson Electric Co,Aspen Technology Inc,topic_2,69.37864484,0.5733772301,77,
3812049020,Emerson Electric Co,Aspen Technology Inc,topic_3,21.410705,0.1769479752,20,
3813395020,Rocket Lab USA Inc,Advanced Solutions Inc,topic_1,73.00919446,0.3427661712,74,
3813395020,Rocket Lab USA Inc,Advanced Solutions Inc,topic_2,54.30074027,0.2549330529,38,
3813395020,Rocket Lab USA Inc,Advanced Solutions Inc,topic_3,85.69006527,0.4023007759,101,
3815183020,CDW Corp,Sirius Computer Solutions Inc,topic_1,25.78948488,0.3107166853,23,
3815183020,CDW Corp,Sirius Computer Solutions Inc,topic_2,46.85891178,0.5645652021,51,
3815183020,CDW Corp,Sirius Computer Solutions Inc,topic_3,10.35160334,0.1247181126,9,
3820535020,FirstCash Inc,American First Finance Inc,topic_1,34.88635814,0.425443392,35,
3820535020,FirstCash Inc,American First Finance Inc,topic_2,30.42090295,0.3709866214,35,
3820535020,FirstCash Inc,American First Finance Inc,topic_3,16.6927389,0.2035699866,12,
3823769020,Lumentum Holdings Inc,NeoPhotonics Corp,topic_1,23.60075155,0.1815442427,18,
3823769020,Lumentum Holdings Inc,NeoPhotonics Corp,topic_2,41.92319379,0.3224861061,40,
3823769020,Lumentum Holdings Inc,NeoPhotonics Corp,topic_3,64.47605466,0.4959696512,72,
3831634020,Oportun Financial Corp,Hello Digit Inc,topic_1,15.72876081,0.1918141563,9,
3831634020,Oportun Financial Corp,Hello Digit Inc,topic_2,29.07858223,0.3546168565,31,
3831634020,Oportun Financial Corp,Hello Digit Inc,topic_3,37.19265696,0.4535689873,42,
3834420020,Concentrix Corp,ProKarma Inc,topic_1,13.49207305,0.1665688031,7,
3834420020,Concentrix Corp,ProKarma Inc,topic_2,44.12498234,0.5447528684,51,
3834420020,Concentrix Corp,ProKarma Inc,topic_3,23.38294461,0.2886783286,23,
3839586020,CF Acquisition Corp VI,Rumble Inc,topic_1,266.4249792,0.3763064677,263,
3839586020,CF Acquisition Corp VI,Rumble Inc,topic_2,183.5743048,0.2592857412,153,
3839586020,CF Acquisition Corp VI,Rumble Inc,topic_3,258.0007161,0.3644077911,292,
3840675020,8x8 Inc,Fuze Inc,topic_1,31.61072444,0.2797409242,31,
3840675020,8x8 Inc,Fuze Inc,topic_2,43.19630448,0.3822681812,42,
3840675020,8x8 Inc,Fuze Inc,topic_3,38.19297108,0.3379908945,40,
3843851020,Xometry Inc,Thomas Publishing LLC,topic_1,11.83473372,0.381765604,11,
3843851020,Xometry Inc,Thomas Publishing LLC,topic_2,17.38549984,0.5608225755,20,
3843851020,Xometry Inc,Thomas Publishing LLC,topic_3,1.779766435,0.05741182048,0,
3846599020,Entegris Inc,CMC Materials Inc,topic_1,135.7743873,0.4296657825,141,
3846599020,Entegris Inc,CMC Materials Inc,topic_2,76.88265569,0.2432995433,77,
3846599020,Entegris Inc,CMC Materials Inc,topic_3,103.342957,0.3270346742,98,
3846918020,Rocket Lab USA Inc,SolAero Technologies Corp,topic_1,38.1301685,0.3151253595,28,
3846918020,Rocket Lab USA Inc,SolAero Technologies Corp,topic_2,60.57921092,0.5006546357,71,
3846918020,Rocket Lab USA Inc,SolAero Technologies Corp,topic_3,22.29062057,0.1842200047,22,
3847595020,Oracle Corp,Cerner Corp,topic_1,20.95886342,0.3082185796,19,
3847595020,Oracle Corp,Cerner Corp,topic_2,27.94832888,0.4110048365,30,
3847595020,Oracle Corp,Cerner Corp,topic_3,19.0928077,0.2807765838,19,
3848260020,HealthEquity Inc,Further Compliance,topic_1,3.814757426,0.2243974956,2,
3848260020,HealthEquity Inc,Further Compliance,topic_2,9.784792455,0.5755760268,11,
3848260020,HealthEquity Inc,Further Compliance,topic_3,3.400450119,0.2000264776,4,
3848871020,Stem Inc,AlsoEnergy Inc,topic_1,6.211845121,0.5176537601,6,
3848871020,Stem Inc,AlsoEnergy Inc,topic_2,2.460230627,0.2050192189,2,
3848871020,Stem Inc,AlsoEnergy Inc,topic_3,3.327924252,0.277327021,4,
3850686020,Skillsoft Corp,Ryzac Inc,topic_1,61.073003,0.3164404301,59,
